ID;ACTIVE;NAME;PARENT_CATEGORY;ROOT_CATEGORY;DESCRIPTION;META_TITLE;META_KEYWORDS;META_DESCRIPTION;URL_REWRITTEN;IMAGE_URL;DATE_ADD;DATE_UPD
3070;1;"Cock Rings, Enlargers and Extenders";"Sex shop Erotic";0;;;;;cock-rings-enlargers-and-extenders;;"2017-12-25 01:07:21";"2021-09-20 14:01:20"
3071;1;"Vibrating rings";"Cock Rings, Enlargers and Extenders";0;;;;;vibrating-rings;;"2017-12-25 01:09:11";"2021-09-20 14:01:20"
3072;1;"Non-vibrating rings";"Cock Rings, Enlargers and Extenders";0;;;;;non-vibrating-rings;;"2017-12-25 01:28:03";"2021-09-20 14:01:20"
3073;1;"Rechargeable rings";"Cock Rings, Enlargers and Extenders";0;;;;;rechargeable-rings;;"2017-12-25 02:07:57";"2023-03-31 21:46:49"
3074;1;"Penis extenders";"Cock Rings, Enlargers and Extenders";0;;;;;penis-extenders;;"2017-12-25 03:06:53";"2023-02-07 21:46:51"
3075;1;"Urethral dilators";"Cock Rings, Enlargers and Extenders";0;;;;;urethral-dilators;;"2017-12-25 03:16:50";"2021-09-20 14:01:20"
3076;1;"Erotic Sets";"Sex shop Erotic";0;;;;;erotic-sets;;"2017-12-25 00:08:13";"2021-09-20 14:01:20"
3077;1;"Aphrodisiacs and Stimulants";"Sex shop Erotic";0;;;;;aphrodisiacs-and-stimulants;;"2017-12-25 00:12:23";"2023-02-03 21:48:54"
3078;1;"Sexual Vigour";"Aphrodisiacs and Stimulants";0;;;;;sexual-vigour;;"2017-12-25 00:18:41";"2021-09-20 14:01:20"
3079;1;Stimulants;"Aphrodisiacs and Stimulants";0;;;;;stimulants;;"2017-12-25 00:22:21";"2023-02-07 21:46:51"
3080;1;Aphrodisiacs;"Aphrodisiacs and Stimulants";0;;;;;aphrodisiacs;;"2017-12-25 00:28:24";"2023-03-21 21:48:53"
3081;1;"Erotic Massage";"Sex shop Erotic";0;;;;;erotic-massage;;"2017-12-25 00:32:14";"2021-09-20 14:01:20"
3082;1;"Erotic massagers";"Erotic Massage";0;;;;;erotic-massagers;;"2017-12-25 00:38:25";"2021-09-20 14:01:20"
3083;1;"Erotic candles";"Erotic Massage";0;;;;;erotic-candles;;"2017-12-25 00:42:21";"2021-09-20 14:01:20"
