ID;ACTIVE;NAME;PARENT_CATEGORY;ROOT_CATEGORY;DESCRIPTION;META_TITLE;META_KEYWORDS;META_DESCRIPTION;URL_REWRITTEN;IMAGE_URL;DATE_ADD;DATE_UPD
2556;1;"Protective sun creams for the body";"Solar Line";0;;;;;protective-sun-creams-for-the-body;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2559;1;"Suntan oils";"Solar Line";0;;;;;suntan-oils;;"2017-05-25 16:42:59";"2021-09-20 14:01:20"
2561;1;"Tanning lotions";"Solar Line";0;;;;;tanning-lotions;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2563;1;Self-tanners;"Solar Line";0;;;;;self-tanners;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2565;1;"Tanning activators";"Solar Line";0;;;;;tanning-activators;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2568;1;"After sun";"Solar Line";0;;;;;after-sun;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2652;1;"Hair Trimmers";"Hair Products";0;;;;;hair-trimmers;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2654;1;"Reading glasses and magnifying glasses";"Relaxation and Well-Being";0;;;;;reading-glasses-and-magnifying-glasses;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2896;1;"First-aid kit";"Relaxation and Well-Being";0;;;;;first-aid-kit;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
3170;1;"Hair Dyes";"Hair Products";0;;;;;hair-dyes;;"2019-01-30 14:00:35";"2023-07-04 14:47:59"
3192;1;"Hair waxes";"Hair Products";0;;;;;hair-waxes;;"2019-03-18 14:00:28";"2023-07-04 14:47:59"
3193;1;"Holding gels";"Hair Products";0;;;;;holding-gels;;"2019-03-18 14:00:29";"2023-07-04 14:47:59"
3194;1;"Hair mousse";"Hair Products";0;;;;;hair-mousse;;"2019-03-18 14:00:28";"2023-07-04 14:47:59"
3195;1;Hairsprays;"Hair Products";0;;;;;hairsprays;;"2019-03-18 14:00:29";"2023-07-04 14:47:59"
3197;1;"Dry shampoos";"Hair Products";0;;;;;dry-shampoos;;"2019-05-06 14:00:26";"2023-07-04 14:47:59"
3404;1;"Facial sun protection cream spray";"Solar Line";0;;;;;facial-sun-protection-cream-spray;;"2020-05-19 21:00:30";"2021-09-20 14:01:20"
3408;1;"Body sun protection cream spray";"Solar Line";0;;;;;body-sun-protection-cream-spray;;"2020-05-19 21:00:30";"2021-09-20 14:01:20"
3409;1;"Sun tanning spray";"Solar Line";0;;;;;sun-tanning-spray;;"2020-05-19 21:00:30";"2023-10-05 14:49:43"
3412;1;"Sunscreen spray sets";"Solar Line";0;;;;;sunscreen-spray-sets;;"2020-05-19 21:00:30";"2021-09-20 14:01:20"
3413;1;"Self-tanning sprays";"Solar Line";0;;;;;self-tanning-sprays;;"2020-05-19 21:00:30";"2023-07-06 14:47:29"
3414;1;"Tan accelerating sprays";"Solar Line";0;;;;;tan-accelerating-sprays;;"2020-05-19 21:00:30";"2021-09-20 14:01:20"
3415;1;"After sun spray";"Solar Line";0;;;;;after-sun-spray;;"2020-05-19 21:00:30";"2023-03-10 21:46:45"
3416;1;"Hair sun protection";"Solar Line";0;;;;;hair-sun-protection;;"2020-05-19 21:00:30";"2021-09-20 14:01:20"
3417;1;"Children's sun protection spray";"Solar Line";0;;;;;children-s-sun-protection-spray;;"2020-05-19 21:00:30";"2023-05-24 21:48:37"
3419;1;"Sunscreen sets";"Solar Line";0;;;;;sunscreen-sets;;"2020-05-19 21:00:30";"2021-09-20 14:01:20"
3420;1;"Hair sun protection spray";"Solar Line";0;;;;;hair-sun-protection-spray;;"2020-05-19 21:00:30";"2024-02-01 21:48:05"
3421;1;"Children's sunscreens";"Solar Line";0;;;;;children-s-sunscreens;;"2020-05-19 21:00:30";"2023-07-04 14:47:59"
3462;1;"Food supplements";"Health Beauty";0;;;;;food-supplements;;"2021-05-17 14:00:39";"2021-09-20 14:01:20"
