ID;ACTIVE;NAME;PARENT_CATEGORY;ROOT_CATEGORY;DESCRIPTION;META_TITLE;META_KEYWORDS;META_DESCRIPTION;URL_REWRITTEN;IMAGE_URL;DATE_ADD;DATE_UPD
2912;1;"Home Cinema";"Electronics Television";0;;;;;home-cinema;;"2017-05-25 16:42:59";"2021-09-20 14:01:20"
2913;1;"Video Games";"Electronics Gaming";0;;;;;video-games;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2914;1;"Music equipment";"Electronics Sound";0;;;;;music-equipment;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2915;1;Camcorders;"Electronics Photography and video";0;;;;;camcorders;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2916;1;"Console accessories";"Electronics Gaming";0;;;;;console-accessories;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2917;1;"USB car chargers";"Electronics GPS and Car";0;;;;;usb-car-chargers;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2918;1;"Wireless headphones";"Electronics Sound";0;;;;;wireless-headphones;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2919;1;"Sports headphones";"Electronics Sound";0;;;;;sports-headphones;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2920;1;"In-ear headphones";"Electronics Sound";0;;;;;in-ear-headphones;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2921;1;Headphones;"Electronics Sound";0;;;;;headphones;;"2017-05-25 16:42:59";"2023-07-02 21:47:43"
2922;1;"Docking Stations";"Electronics Sound";0;;;;;docking-stations;;"2017-05-25 16:42:59";"2021-09-20 14:01:20"
2923;1;"Bluetooth Speakers";"Electronics Sound";0;;;;;bluetooth-speakers;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2924;1;"Sound Tower speakers";"Electronics Sound";0;;;;;sound-tower-speakers;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2925;1;"Sound bars";"Electronics Sound";0;;;;;sound-bars;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2926;1;"TV stand";"Electronics Television";0;;;;;tv-stand;;"2017-05-25 16:42:59";"2021-09-20 14:01:20"
2927;1;"Alarm clock radios";"Electronics Sound";0;;;;;alarm-clock-radios;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2928;1;"Transistor radios";"Electronics Sound";0;;;;;transistor-radios;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2929;1;Turntable;"Electronics Sound";0;;;;;turntable;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2930;1;DVD;"Electronics Television";0;;;;;dvd;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2931;1;"Electronics Television";"Computers Electronics";0;;;;;electronics-television;;"2017-05-25 16:42:59";"2023-07-03 21:47:12"
2932;1;"Electronics Photography and video";"Computers Electronics";0;;;;;electronics-photography-and-video;;"2017-05-25 16:42:59";"2023-07-03 21:47:12"
2933;1;"Compact cameras";"Electronics Photography and video";0;;;;;compact-cameras;;"2018-01-11 10:01:39";"2023-07-04 14:47:59"
2934;1;"SLR cameras";"Electronics Photography and video";0;;;;;slr-cameras;;"2018-03-27 08:00:20";"2021-09-20 14:01:20"
2936;1;"Accessories for cameras and camcorders";"Electronics Photography and video";0;;;;;accessories-for-cameras-and-camcorders;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2937;1;"Tablet cases";"Electronics Phones & tablets";0;;;;;tablet-cases;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2938;1;"Screen protectors";"Electronics Phones & tablets";0;;;;;screen-protectors;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2939;1;"Activity tracker bracelets";"Electronics Phones & tablets";0;;;;;activity-tracker-bracelets;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2940;1;"Walkie Talkies";"Electronics Phones & tablets";0;;;;;walkie-talkies;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2941;1;"Bluetooth handsfree Kits";"Electronics Phones & tablets";0;;;;;bluetooth-handsfree-kits;;"2017-05-25 16:42:59";"2021-09-20 14:01:20"
2942;1;"PC chargers";"Computer Hardware";0;;;;;pc-chargers;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2943;1;"Bluetooth headset with microphone";"Electronics Phones & tablets";0;;;;;bluetooth-headset-with-microphone;;"2017-05-25 16:42:59";"2021-09-20 14:01:20"
2944;1;"Headphones with microphone";"Electronics Phones & tablets";0;;;;;headphones-with-microphone;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2945;1;"PC speakers";"Electronics Peripherals and spares";0;;;;;pc-speakers;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2946;1;"Electronics Batteries";"Computers Electronics";0;;;;;electronics-batteries;;"2017-05-25 16:42:59";"2023-07-03 21:47:12"
2947;1;Projectors;"Electronics Peripherals and spares";0;;;;;projectors;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2948;1;"Rechargeable batteries";"Electronics Batteries";0;;;;;rechargeable-batteries;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2949;1;"Saline batteries";"Electronics Batteries";0;;;;;saline-batteries;;"2017-05-25 16:42:59";"2021-09-20 14:01:20"
2950;1;"Button batteries";"Electronics Batteries";0;;;;;button-batteries;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2951;1;"Battery chargers";"Electronics Batteries";0;;;;;battery-chargers;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2956;1;"Car Speakers";"Electronics GPS and Car";0;;;;;car-speakers;;"2017-05-25 16:42:59";"2021-09-20 14:01:20"
2988;1;"Gaming Laptops";"Computer Gaming";0;;;;;gaming-laptops;;"2017-11-10 08:07:05";"2023-02-07 21:46:51"
2993;1;"Desktop Gaming PC";"Computer Gaming";0;;;;;desktop-gaming-pc;;"2017-11-10 08:06:01";"2021-09-20 14:01:20"
3198;1;"3D Printers";"Electronics Peripherals and spares";0;;;;;3d-printers;;"2019-05-06 14:00:27";"2023-02-18 00:50:08"
3199;1;"Accessories for 3D printers";"Electronics Peripherals and spares";0;;;;;accessories-for-3d-printers;;"2019-05-06 14:00:26";"2023-07-04 14:47:59"
3200;1;"Electronics  Educational Robotics";"Computers Electronics";0;;;;;electronics-educational-robotics;;"2019-05-06 14:00:27";"2023-02-13 21:48:52"
3201;1;"Robotics kits";"Electronics  Educational Robotics";0;;;;;robotics-kits;;"2019-05-06 14:00:27";"2021-09-20 14:01:20"
3202;1;"Electronic kits";"Electronics  Educational Robotics";0;;;;;electronic-kits;;"2019-05-06 14:00:27";"2021-09-20 14:01:20"
3203;1;"Robotics components and accessories";"Electronics  Educational Robotics";0;;;;;robotics-components-and-accessories;;"2019-05-06 14:00:27";"2021-09-20 14:01:20"
3204;1;"Interactive toys";"Electronics  Educational Robotics";0;;;;;interactive-toys;;"2019-05-06 14:00:27";"2023-05-01 07:46:46"
